,simu_time,car_num,x_position,y_position,x_acce(m^2/s),y_acce(m^2/s),length(m),speed(m/s),LateralSpeed(m/s),accelaration(m^2/s),angel(du),roadID,LaneID,Lane_index,lane_position
3540,264,dakeche.65,77.20170336,-1.6,0,0,11,14.54692815,0,1.572652971,90,H,H_4,4,77.20170336
3541,264,dakeche.66,29.16090623,-1.6,-6.661942478,0,11,7.884985676,0,2.534152272,90,H,H_4,4,29.16090623
3542,264,dakeche.67,11.1,-1.6,-7.884985676,0,11,0,0,0,90,H,H_4,4,11.1
3543,264,daxinghuoche.44,69.26431873,-11.2,9.7734845,0,13,9.7734845,0,1.053708979,90,H,H_1,1,69.26431873
3544,264,daxinghuoche.45,30.07616986,-11.2,-4.210650223,0,13,5.562834277,0,1.150274747,90,H,H_1,1,30.07616986
3545,264,daxinghuoche.46,13.1,-11.2,-5.562834277,0,13,0,0,0,90,H,H_1,1,13.1
3546,264,tedaxinghuoche.28,54.71283733,-14.4,7.272280702,0,16,7.272280702,0,0.622868065,90,H,H_0,0,54.71283733
3547,264,tedaxinghuoche.29,16.1,-14.4,-7.272280702,0,16,0,0,0,90,H,H_0,0,16.1
3548,264,xiaokeche.27,27.64341961,-14.4,6.93777858,0,4,6.93777858,0,1.507063981,90,H,H_0,0,27.64341961
3549,264,xiaoxinghuoche.60,73.64883908,-4.8,4.386869616,0,6,11.3246482,0,1.067409274,90,H,H_3,3,73.64883908
3550,264,xiaoxinghuoche.61,31.63331581,-4.8,-4.559744078,0,6,6.764904118,0,1.274809939,90,H,H_3,3,31.63331581
3551,264,xiaoxinghuoche.62,10.42808025,-4.8,-4.287471689,0,6,2.477432429,0,1.025887993,90,H,H_3,3,10.42808025
3552,264,zhongxinghuoche.50,58.53573033,-8,6.710102557,0,9.6,9.187534986,0,1.24125318,90,H,H_2,2,58.53573033
3553,264,zhongxinghuoche.51,24.51861733,-8,-4.022209664,0,9.6,5.165325322,0,1.295538617,90,H,H_2,2,24.51861733
3554,264,zhongxinghuoche.52,9.7,-8,-5.165325322,0,9.6,0,0,0,90,H,H_2,2,9.7
3555,265,dakeche.65,94.04419385,-1.6,0,0,11,16.84249049,0,2.295562333,90,H,H_4,4,94.04419385
3556,265,dakeche.66,38.62042526,-1.6,-7.382971465,0,11,9.459519022,0,1.574533346,90,H,H_4,4,38.62042526
3557,265,dakeche.67,12.44464211,-1.6,-8.114876909,0,11,1.344642113,0,1.344642113,90,H,H_4,4,12.44464211
3558,265,daxinghuoche.44,79.91194929,-11.2,9.302988444,0,13,10.64763056,0,0.874146058,90,H,H_1,1,79.91194929
3559,265,daxinghuoche.45,36.69446987,-11.2,-4.029330543,0,13,6.618300014,0,1.055465738,90,H,H_1,1,36.69446987
3560,265,daxinghuoche.46,14.29812707,-11.2,-5.420172946,0,13,1.198127068,0,1.198127068,90,H,H_1,1,14.29812707
3561,265,tedaxinghuoche.28,62.80287634,-14.4,6.891911943,0,16,8.090039012,0,0.81775831,90,H,H_0,0,62.80287634
3562,265,tedaxinghuoche.29,17.00416852,-14.4,-7.185870495,0,16,0.904168517,0,0.904168517,90,H,H_0,0,17.00416852
3563,265,xiaokeche.27,34.88170302,-14.4,6.334114896,0,4,7.238283412,0,0.300504832,90,H,H_0,0,34.88170302
3564,265,xiaoxinghuoche.60,85.87474718,-4.8,4.98762468,0,6,12.22590809,0,0.901259896,90,H,H_3,3,85.87474718
3565,265,xiaoxinghuoche.61,39.15099568,-4.8,-4.708228219,0,6,7.517679872,0,0.752775754,90,H,H_3,3,39.15099568
3566,265,xiaoxinghuoche.62,13.82281036,-4.8,-4.122949763,0,6,3.394730109,0,0.91729768,90,H,H_3,3,13.82281036
3567,265,zhongxinghuoche.50,68.99288915,-8,7.06242871,0,9.6,10.45715882,0,1.269623833,90,H,H_2,2,68.99288915
3568,265,zhongxinghuoche.51,30.77085881,-8,-4.204917332,0,9.6,6.252241487,0,1.086916165,90,H,H_2,2,30.77085881
3569,265,zhongxinghuoche.52,10.95915002,-8,-4.993091465,0,9.6,1.259150022,0,1.259150022,90,H,H_2,2,10.95915002
3570,266,dakeche.66,49.43801484,-1.6,0,0,11,10.81758958,0,1.358070557,90,H,H_4,4,49.43801484
3571,266,dakeche.67,15.17971237,-1.6,-8.082519318,0,11,2.735070261,0,1.390428149,90,H,H_4,4,15.17971237
3572,266,daxinghuoche.44,91.67094981,-11.2,9.023930259,0,13,11.75900052,0,1.111369963,90,H,H_1,1,91.67094981
3573,266,daxinghuoche.45,44.05708896,-11.2,-4.396381427,0,13,7.362619094,0,0.74431908,90,H,H_1,1,44.05708896
3574,266,daxinghuoche.46,16.55045438,-11.2,-5.110291786,0,13,2.252327308,0,1.05420024,90,H,H_1,1,16.55045438
3575,266,tedaxinghuoche.28,71.82686027,-14.4,6.771656628,0,16,9.023983936,0,0.933944924,90,H,H_0,0,71.82686027
3576,266,tedaxinghuoche.29,18.97401547,-14.4,-7.054136979,0,16,1.969846957,0,1.065678441,90,H,H_0,0,18.97401547
3577,266,xiaokeche.27,42.43312403,-14.4,5.581574054,0,4,7.551421011,0,0.313137599,90,H,H_0,0,42.43312403
3578,266,xiaoxinghuoche.60,99.04024811,-4.8,5.614079925,0,6,13.16550094,0,0.939592844,90,H,H_3,3,99.04024811
3579,266,xiaoxinghuoche.61,47.84976854,-4.8,-4.466728078,0,6,8.698772858,0,1.181092986,90,H,H_3,3,47.84976854
3580,266,xiaoxinghuoche.62,18.43228509,-4.8,-4.089298128,0,6,4.60947473,0,1.214744621,90,H,H_3,3,18.43228509
3581,266,xiaoxinghuoche.63,6.1,-4.8,-4.60947473,0,6,0,0,0,90,H,H_3,3,6.1
3582,266,zhongxinghuoche.50,80.15588812,-8,11.16299897,0,9.6,11.16299897,0,0.705840154,90,H,H_2,2,80.15588812
3583,266,zhongxinghuoche.51,37.89839066,-8,-4.035467121,0,9.6,7.127531853,0,0.875290366,90,H,H_2,2,37.89839066
3584,266,zhongxinghuoche.52,13.08130683,-8,-5.005375045,0,9.6,2.122156808,0,0.863006785,90,H,H_2,2,13.08130683
3585,267,dakeche.66,61.99184921,-1.6,0,0,11,12.55383437,0,1.736244791,90,H,H_4,4,61.99184921
3586,267,dakeche.67,20.3861108,-1.6,-7.347435947,0,11,5.206398423,0,2.471328162,90,H,H_4,4,20.3861108
3587,267,daxinghuoche.45,52.6429845,-11.2,3.379497108,0,13,8.585895532,0,1.223276437,90,H,H_1,1,52.6429845
3588,267,daxinghuoche.46,19.79651159,-11.2,-5.339838322,0,13,3.24605721,0,0.993729902,90,H,H_1,1,19.79651159
3589,267,tedaxinghuoche.28,81.49783828,-14.4,6.424920799,0,16,9.670978009,0,0.646994073,90,H,H_0,0,81.49783828
3590,267,tedaxinghuoche.29,21.80897792,-14.4,-6.836015559,0,16,2.83496245,0,0.865115493,90,H,H_0,0,21.80897792
3591,267,xiaokeche.27,51.89502278,-14.4,6.626936301,0,4,9.461898751,0,1.91047774,90,H,H_0,0,51.89502278
3592,267,xiaoxinghuoche.61,57.61133,-4.8,0.299662704,0,6,9.761561456,0,1.062788598,90,H,H_3,3,57.61133
3593,267,xiaoxinghuoche.62,23.80958601,-4.8,-4.384260534,0,6,5.377300921,0,0.767826191,90,H,H_3,3,23.80958601
3594,267,xiaoxinghuoche.63,6.945898296,-4.8,-4.531402626,0,6,0.845898296,0,0.845898296,90,H,H_3,3,6.945898296
3595,267,zhongxinghuoche.50,92.25927439,-8,11.25748797,0,9.6,12.10338627,0,0.940387293,90,H,H_2,2,92.25927439
3596,267,zhongxinghuoche.51,45.69550975,-8,-4.306267184,0,9.6,7.797119082,0,0.66958723,90,H,H_2,2,45.69550975
3597,267,zhongxinghuoche.52,15.97709485,-8,-4.901331061,0,9.6,2.895788022,0,0.773631214,90,H,H_2,2,15.97709485
3598,268,dakeche.66,76.08111641,-1.6,0,0,11,14.08926721,0,1.535432838,90,H,H_4,4,76.08111641
3599,268,dakeche.67,27.03838391,-1.6,-7.436994098,0,11,6.65227311,0,1.445874686,90,H,H_4,4,27.03838391
3600,268,dakeche.68,11.1,-1.6,-6.65227311,0,11,0,0,0,90,H,H_4,4,11.1
3601,268,daxinghuoche.45,62.25376449,-11.2,9.610779997,0,13,9.610779997,0,1.024884466,90,H,H_1,1,62.25376449
3602,268,daxinghuoche.46,24.05070425,-11.2,-5.356587337,0,13,4.254192661,0,1.008135451,90,H,H_1,1,24.05070425
3603,268,tedaxinghuoche.28,91.8573212,-14.4,6.105290251,0,16,10.35948291,0,0.688504903,90,H,H_0,0,91.8573212
3604,268,tedaxinghuoche.29,25.23722824,-14.4,-6.931232592,0,16,3.428250319,0,0.59328787,90,H,H_0,0,25.23722824
3605,268,xiaokeche.27,61.13035368,-14.4,5.807080584,0,4,9.235330904,0,-0.226567847,90,H,H_0,0,61.13035368
3606,268,xiaoxinghuoche.61,68.11218365,-4.8,1.265522748,0,6,10.50085365,0,0.739292197,90,H,H_3,3,68.11218365
3607,268,xiaoxinghuoche.62,30.1741371,-4.8,-4.136302567,0,6,6.364551085,0,0.987250164,90,H,H_3,3,30.1741371
3608,268,xiaoxinghuoche.63,8.451368092,-4.8,-4.859081289,0,6,1.505469796,0,0.659571501,90,H,H_3,3,8.451368092
3609,268,zhongxinghuoche.51,54.17339451,-8,6.972414968,0,9.6,8.477884764,0,0.680765682,90,H,H_2,2,54.17339451
3610,268,zhongxinghuoche.52,19.86011043,-8,-4.594869185,0,9.6,3.883015579,0,0.987227557,90,H,H_2,2,19.86011043
3611,269,dakeche.66,92.1059395,-1.6,0,0,11,16.02482308,0,1.935555874,90,H,H_4,4,92.1059395
3612,269,dakeche.67,35.82601413,-1.6,-7.237192859,0,11,8.787630223,0,2.135357113,90,H,H_4,4,35.82601413
3613,269,dakeche.68,12.44253702,-1.6,-7.445093198,0,11,1.342537025,0,1.342537025,90,H,H_4,4,12.44253702
3614,269,daxinghuoche.45,73.07154047,-11.2,9.475238949,0,13,10.81777597,0,1.206995976,90,H,H_1,1,73.07154047
3615,269,daxinghuoche.46,29.49044958,-11.2,-5.37803064,0,13,5.439745333,0,1.185552673,90,H,H_1,1,29.49044958
3616,269,daxinghuoche.47,13.1,-11.2,-5.439745333,0,13,0,0,0,90,H,H_1,1,13.1
3617,269,tedaxinghuoche.29,29.47984523,-14.4,4.242616989,0,16,4.242616989,0,0.814366669,90,H,H_0,0,29.47984523
3618,269,xiaokeche.27,71.21232135,-14.4,5.839350678,0,4,10.08196767,0,0.846636763,90,H,H_0,0,71.21232135
3619,269,xiaoxinghuoche.61,79.64959459,-4.8,1.455443275,0,6,11.53741094,0,1.03655729,90,H,H_3,3,79.64959459
3620,269,xiaoxinghuoche.62,37.81935252,-4.8,-3.892195517,0,6,7.645215426,0,1.28066434,90,H,H_3,3,37.81935252
3621,269,xiaoxinghuoche.63,10.68342241,-4.8,-5.413161106,0,6,2.23205432,0,0.726584524,90,H,H_3,3,10.68342241
3622,269,zhongxinghuoche.51,63.71027023,-8,7.304821403,0,9.6,9.536875723,0,1.058990959,90,H,H_2,2,63.71027023
3623,269,zhongxinghuoche.52,24.75899404,-8,-4.637992112,0,9.6,4.898883612,0,1.015868033,90,H,H_2,2,24.75899404
3624,269,zhongxinghuoche.53,9.7,-8,-4.898883612,0,9.6,0,0,0,90,H,H_2,2,9.7
3625,270,dakeche.67,47.14606787,-1.6,0,0,11,11.32005374,0,2.532423517,90,H,H_4,4,47.14606787
3626,270,dakeche.68,15.22096178,-1.6,-8.54162898,0,11,2.77842476,0,1.435887736,90,H,H_4,4,15.22096178
3627,270,daxinghuoche.45,84.88094525,-11.2,9.030980021,0,13,11.80940478,0,0.991628808,90,H,H_1,1,84.88094525
3628,270,daxinghuoche.46,36.1876126,-11.2,-5.112241765,0,13,6.697163016,0,1.257417683,90,H,H_1,1,36.1876126
3629,270,daxinghuoche.47,14.08433627,-11.2,-5.71282675,0,13,0.984336266,0,0.984336266,90,H,H_1,1,14.08433627
3630,270,tedaxinghuoche.29,34.38475901,-14.4,3.920577514,0,16,4.90491378,0,0.662296791,90,H,H_0,0,34.38475901
3631,270,xiaokeche.27,83.32910174,-14.4,7.211866611,0,4,12.11678039,0,2.034812723,90,H,H_0,0,83.32910174
3632,270,xiaoxinghuoche.61,92.32406082,-4.8,0.557685835,0,6,12.67446623,0,1.137055283,90,H,H_3,3,92.32406082
3633,270,xiaoxinghuoche.62,46.57689262,-4.8,-3.916926127,0,6,8.757540099,0,1.112324673,90,H,H_3,3,46.57689262
3634,270,xiaoxinghuoche.63,13.70679977,-4.8,-5.734162742,0,6,3.023377357,0,0.791323037,90,H,H_3,3,13.70679977
3635,270,zhongxinghuoche.51,74.24149191,-8,7.507844319,0,9.6,10.53122168,0,0.994345953,90,H,H_2,2,74.24149191
3636,270,zhongxinghuoche.52,30.82281874,-8,-4.467396979,0,9.6,6.063824697,0,1.164941085,90,H,H_2,2,30.82281874
3637,270,zhongxinghuoche.53,10.50928163,-8,-5.254543067,0,9.6,0.80928163,0,0.80928163,90,H,H_2,2,10.50928163
3638,271,dakeche.67,60.22047712,-1.6,0,0,11,13.07440925,0,1.754355507,90,H,H_4,4,60.22047712
3639,271,dakeche.68,19.31419901,-1.6,-8.981172023,0,11,4.093237225,0,1.314812464,90,H,H_4,4,19.31419901
3640,271,daxinghuoche.45,97.64974088,-11.2,8.675558404,0,13,12.76879563,0,0.959390847,90,H,H_1,1,97.64974088
3641,271,daxinghuoche.46,43.59161078,-11.2,-5.364797447,0,13,7.403998182,0,0.706835165,90,H,H_1,1,43.59161078
3642,271,daxinghuoche.47,15.85703741,-11.2,-5.631297034,0,13,1.772701148,0,0.788364881,90,H,H_1,1,15.85703741
3643,271,tedaxinghuoche.29,39.89755152,-14.4,3.74009136,0,16,5.512792507,0,0.607878727,90,H,H_0,0,39.89755152
3644,271,tedaxinghuoche.30,16.1,-14.4,-5.512792507,0,16,0,0,0,90,H,H_0,0,16.1
3645,271,xiaokeche.27,97.65486314,-14.4,14.3257614,0,4,14.3257614,0,2.208981008,90,H,H_0,0,97.65486314
3646,271,xiaoxinghuoche.62,56.39846505,-4.8,-4.504188965,0,6,9.821572434,0,1.064032335,90,H,H_3,3,56.39846505
3647,271,xiaoxinghuoche.63,17.95178911,-4.8,-5.576583089,0,6,4.244989344,0,1.221611987,90,H,H_3,3,17.95178911
3648,271,xiaoxinghuoche.64,6.1,-4.8,-4.244989344,0,6,0,0,0,90,H,H_3,3,6.1
3649,271,zhongxinghuoche.51,85.86467157,-8,11.62317966,0,9.6,11.62317966,0,1.091957985,90,H,H_2,2,85.86467157
3650,271,zhongxinghuoche.52,37.99900024,-8,-4.446998162,0,9.6,7.176181499,0,1.112356802,90,H,H_2,2,37.99900024
3651,271,zhongxinghuoche.53,12.54442182,-8,-5.141041309,0,9.6,2.03514019,0,1.22585856,90,H,H_2,2,12.54442182
3652,272,dakeche.67,75.7793141,-1.6,0,0,11,15.55883698,0,2.484427731,90,H,H_4,4,75.7793141
3653,272,dakeche.68,25.60048547,-1.6,-9.272550517,0,11,6.286286461,0,2.193049237,90,H,H_4,4,25.60048547
3654,272,dakeche.69,11.1,-1.6,-6.286286461,0,11,0,0,0,90,H,H_4,4,11.1
3655,272,daxinghuoche.46,52.046793,-11.2,8.455182221,0,13,8.455182221,0,1.051184039,90,H,H_1,1,52.046793
3656,272,daxinghuoche.47,18.6595156,-11.2,-5.652704038,0,13,2.802478183,0,1.029777035,90,H,H_1,1,18.6595156
3657,272,tedaxinghuoche.29,46.34850601,-14.4,3.648476313,0,16,6.450954495,0,0.938161988,90,H,H_0,0,46.34850601
3658,272,tedaxinghuoche.30,16.77207572,-14.4,-5.778878779,0,16,0.672075716,0,0.672075716,90,H,H_0,0,16.77207572
3659,272,xiaoxinghuoche.62,67.339059,-4.8,10.26851822,0,6,10.94059394,0,1.119021507,90,H,H_3,3,67.339059
3660,272,xiaoxinghuoche.63,22.8742292,-4.8,-6.018153857,0,6,4.922440083,0,0.677450739,90,H,H_3,3,22.8742292
3661,272,xiaoxinghuoche.64,7.355007612,-4.8,-3.667432471,0,6,1.255007612,0,1.255007612,90,H,H_3,3,7.355007612
3662,272,zhongxinghuoche.51,98.1697073,-8,11.05002812,0,9.6,12.30503573,0,0.681856068,90,H,H_2,2,98.1697073
3663,272,zhongxinghuoche.52,46.16234174,-8,-4.14169423,0,9.6,8.163341499,0,0.98716,90,H,H_2,2,46.16234174
3664,272,zhongxinghuoche.53,15.73207905,-8,-4.975684265,0,9.6,3.187657234,0,1.152517044,90,H,H_2,2,15.73207905
3665,273,dakeche.67,93.02699565,-1.6,0,0,11,17.24768156,0,1.688844578,90,H,H_4,4,93.02699565
3666,273,dakeche.68,33.88265555,-1.6,-8.965511479,0,11,8.282170077,0,1.995883616,90,H,H_4,4,33.88265555
3667,273,dakeche.69,13.04349534,-1.6,-6.33867474,0,11,1.943495337,0,1.943495337,90,H,H_4,4,13.04349534
3668,273,daxinghuoche.46,61.73734473,-11.2,7.747056394,0,13,9.690551732,0,1.235369511,90,H,H_1,1,61.73734473
3669,273,daxinghuoche.47,22.65427834,-11.2,-5.695788987,0,13,3.994762745,0,1.192284563,90,H,H_1,1,22.65427834
3670,273,tedaxinghuoche.29,53.56723874,-14.4,3.223969985,0,16,7.21873273,0,0.767778235,90,H,H_0,0,53.56723874
3671,273,tedaxinghuoche.30,18.11578366,-14.4,-5.875024789,0,16,1.34370794,0,0.671632224,90,H,H_0,0,18.11578366
3672,273,xiaoxinghuoche.62,79.25026424,-4.8,10.5674973,0,6,11.91120524,0,0.970611302,90,H,H_3,3,79.25026424
3673,273,xiaoxinghuoche.63,28.98852109,-4.8,-5.796913346,0,6,6.114291897,0,1.191851814,90,H,H_3,3,28.98852109
3674,273,xiaoxinghuoche.64,9.406764769,-4.8,-4.06253474,0,6,2.051757157,0,0.796749545,90,H,H_3,3,9.406764769
3675,273,zhongxinghuoche.52,55.27932067,-8,7.065221774,0,9.6,9.116978932,0,0.953637432,90,H,H_2,2,55.27932067
3676,273,zhongxinghuoche.53,19.60049324,-8,-5.24856475,0,9.6,3.868414182,0,0.680756948,90,H,H_2,2,19.60049324
3677,274,dakeche.68,43.76045454,-1.6,0,0,11,9.877798988,0,1.59562891,90,H,H_4,4,43.76045454
3678,274,dakeche.69,16.33788074,-1.6,-6.583413586,0,11,3.294385402,0,1.350890065,90,H,H_4,4,16.33788074
3679,274,daxinghuoche.46,72.61311758,-11.2,7.581387451,0,13,10.87577285,0,1.185221122,90,H,H_1,1,72.61311758
3680,274,daxinghuoche.47,27.75089618,-11.2,-5.779155015,0,13,5.096617839,0,1.101855094,90,H,H_1,1,27.75089618
3681,274,tedaxinghuoche.29,61.79081765,-14.4,3.126961065,0,16,8.223578904,0,1.004846174,90,H,H_0,0,61.79081765
3682,274,tedaxinghuoche.30,20.46035161,-14.4,-5.879010948,0,16,2.344567956,0,1.000860016,90,H,H_0,0,20.46035161
3683,274,xiaoxinghuoche.62,91.96569517,-4.8,10.37086297,0,6,12.71543093,0,0.804225687,90,H,H_3,3,91.96569517
3684,274,xiaoxinghuoche.63,36.36958,-4.8,-5.334372027,0,6,7.381058903,0,1.266767006,90,H,H_3,3,36.36958
3685,274,xiaoxinghuoche.64,12.14945485,-4.8,-4.638368827,0,6,2.742690076,0,0.690932919,90,H,H_3,3,12.14945485
3686,274,zhongxinghuoche.52,65.23166267,-8,7.209651926,0,9.6,9.952342002,0,0.835363071,90,H,H_2,2,65.23166267
3687,274,zhongxinghuoche.53,24.54621336,-8,-5.006621875,0,9.6,4.945720127,0,1.077305946,90,H,H_2,2,24.54621336
3688,274,zhongxinghuoche.54,9.7,-8,-4.945720127,0,9.6,0,0,0,90,H,H_2,2,9.7
3689,275,dakeche.68,56.00171575,-1.6,0,0,11,12.24126121,0,2.363462224,90,H,H_4,4,56.00171575
3690,275,dakeche.69,21.44858881,-1.6,-7.130553141,0,11,5.110708071,0,1.816322669,90,H,H_4,4,21.44858881
3691,275,daxinghuoche.46,84.28176662,-11.2,6.557940965,0,13,11.66864904,0,0.792876182,90,H,H_1,1,84.28176662
3692,275,daxinghuoche.47,33.50555496,-11.2,-5.91399026,0,13,5.754658775,0,0.658040937,90,H,H_1,1,33.50555496
3693,275,daxinghuoche.48,13.1,-11.2,-5.754658775,0,13,0,0,0,90,H,H_1,1,13.1
3694,275,tedaxinghuoche.29,71.02369757,-14.4,9.232879917,0,16,9.232879917,0,1.009301013,90,H,H_0,0,71.02369757
3695,275,tedaxinghuoche.30,23.58445399,-14.4,-6.108777537,0,16,3.124102381,0,0.779534424,90,H,H_0,0,23.58445399
3696,275,xiaokeche.28,4.1,-14.4,-3.124102381,0,4,0,0,0,90,H,H_0,0,4.1
3697,275,xiaoxinghuoche.63,44.83362762,-4.8,8.464047627,0,6,8.464047627,0,1.082988724,90,H,H_3,3,44.83362762
3698,275,xiaoxinghuoche.64,15.83917822,-4.8,-4.774324255,0,6,3.689723372,0,0.947033295,90,H,H_3,3,15.83917822
3699,275,xiaoxinghuoche.65,6.1,-4.8,-3.689723372,0,6,0,0,0,90,H,H_3,3,6.1
3700,275,zhongxinghuoche.52,75.95832668,-8,10.72666401,0,9.6,10.72666401,0,0.774322008,90,H,H_2,2,75.95832668
3701,275,zhongxinghuoche.53,30.14504153,-8,-5.12783584,0,9.6,5.598828169,0,0.653108042,90,H,H_2,2,30.14504153
3702,275,zhongxinghuoche.54,10.69473811,-8,-4.604090055,0,9.6,0.994738115,0,0.994738115,90,H,H_2,2,10.69473811
3703,276,dakeche.68,69.61674861,-1.6,0,0,11,13.61503286,0,1.373771648,90,H,H_4,4,69.61674861
3704,276,dakeche.69,28.91244993,-1.6,-6.151171739,0,11,7.463861121,0,2.35315305,90,H,H_4,4,28.91244993
3705,276,dakeche.70,11.1,-1.6,-7.463861121,0,11,0,0,0,90,H,H_4,4,11.1
3706,276,daxinghuoche.46,97.18019094,-11.2,12.89842432,0,13,12.89842432,0,1.229775282,90,H,H_1,1,97.18019094
3707,276,daxinghuoche.47,40.45753168,-11.2,-5.946447594,0,13,6.951976723,0,1.197317948,90,H,H_1,1,40.45753168
3708,276,daxinghuoche.48,14.28736805,-11.2,-5.764608671,0,13,1.187368053,0,1.187368053,90,H,H_1,1,14.28736805
3709,276,tedaxinghuoche.29,81.16235531,-14.4,8.95128969,0,16,10.13865774,0,0.905777825,90,H,H_0,0,81.16235531
3710,276,tedaxinghuoche.30,27.55509436,-14.4,-6.16801738,0,16,3.970640362,0,0.846537982,90,H,H_0,0,27.55509436
3711,276,xiaokeche.28,4.682321789,-14.4,-3.388318573,0,4,0.582321789,0,0.582321789,90,H,H_0,0,4.682321789
3712,276,xiaoxinghuoche.63,54.57651984,-4.8,9.160570429,0,6,9.742892218,0,1.278844591,90,H,H_3,3,54.57651984
3713,276,xiaoxinghuoche.64,20.3141074,-4.8,-5.267963033,0,6,4.474929185,0,0.785205813,90,H,H_3,3,20.3141074
3714,276,xiaoxinghuoche.65,7.210346496,-4.8,-3.364582689,0,6,1.110346496,0,1.110346496,90,H,H_3,3,7.210346496
3715,276,zhongxinghuoche.52,87.40291238,-8,10.3342392,0,9.6,11.4445857,0,0.717921688,90,H,H_2,2,87.40291238
3716,276,zhongxinghuoche.53,36.51452321,-8,-5.07510402,0,9.6,6.369481678,0,0.770653509,90,H,H_2,2,36.51452321
3717,276,zhongxinghuoche.54,12.77125244,-8,-4.292967356,0,9.6,2.076514322,0,1.081776207,90,H,H_2,2,12.77125244
3718,277,dakeche.68,85.18649393,-1.6,0,0,11,15.56974532,0,1.95471246,90,H,H_4,4,85.18649393
3719,277,dakeche.69,37.90607986,-1.6,-6.576115392,0,11,8.993629928,0,1.529768807,90,H,H_4,4,37.90607986
3720,277,dakeche.70,13.69773654,-1.6,-6.395893385,0,11,2.597736543,0,2.597736543,90,H,H_4,4,13.69773654
3721,277,daxinghuoche.47,48.65938085,-11.2,5.604112631,0,13,8.201849175,0,1.249872451,90,H,H_1,1,48.65938085
3722,277,daxinghuoche.48,16.18458365,-11.2,-6.304633574,0,13,1.897215601,0,0.709847548,90,H,H_1,1,16.18458365
3723,277,tedaxinghuoche.29,92.37046651,-14.4,9.310895604,0,16,11.2081112,0,1.069453462,90,H,H_0,0,92.37046651
3724,277,tedaxinghuoche.30,32.4710699,-14.4,-6.292135658,0,16,4.915975547,0,0.945335185,90,H,H_0,0,32.4710699
3725,277,xiaokeche.28,7.759554443,-14.4,-1.838742893,0,4,3.077232654,0,2.494910865,90,H,H_0,0,7.759554443
3726,277,xiaoxinghuoche.63,65.04025371,-4.8,7.386501214,0,6,10.46373387,0,0.72084165,90,H,H_3,3,65.04025371
3727,277,xiaoxinghuoche.64,25.56996324,-4.8,-5.207878033,0,6,5.255855835,0,0.780926651,90,H,H_3,3,25.56996324
3728,277,xiaoxinghuoche.65,9.618360423,-4.8,-2.847841908,0,6,2.408013927,0,1.297667431,90,H,H_3,3,9.618360423
3729,277,zhongxinghuoche.52,99.501758,-8,9.690831698,0,9.6,12.09884562,0,0.654259926,90,H,H_2,2,99.501758
3730,277,zhongxinghuoche.53,43.8006334,-8,-4.812735432,0,9.6,7.286110193,0,0.916628515,90,H,H_2,2,43.8006334
3731,277,zhongxinghuoche.54,16.00166678,-8,-4.055695849,0,9.6,3.230414344,0,1.153900022,90,H,H_2,2,16.00166678
3732,278,dakeche.69,49.23939993,-1.6,0,0,11,11.33332007,0,2.339690141,90,H,H_4,4,49.23939993
3733,278,dakeche.70,18.21479482,-1.6,-6.816261791,0,11,4.517058277,0,1.919321734,90,H,H_4,4,18.21479482
3734,278,daxinghuoche.47,57.92124402,-11.2,4.744804894,0,13,9.261863171,0,1.060013996,90,H,H_1,1,57.92124402
3735,278,daxinghuoche.48,18.73629426,-11.2,-6.71015256,0,13,2.55171061,0,0.65449501,90,H,H_1,1,18.73629426
3736,278,tedaxinghuoche.30,38.06421443,-14.4,3.04143392,0,16,5.59314453,0,0.677168983,90,H,H_0,0,38.06421443
3737,278,xiaokeche.28,12.6554987,-14.4,-0.69720027,0,4,4.89594426,0,1.818711606,90,H,H_0,0,12.6554987
3738,278,xiaoxinghuoche.63,76.46864147,-4.8,6.532443504,0,6,11.42838776,0,0.964653896,90,H,H_3,3,76.46864147
3739,278,xiaoxinghuoche.64,31.7167823,-4.8,-5.281568704,0,6,6.14681906,0,0.890963225,90,H,H_3,3,31.7167823
3740,278,xiaoxinghuoche.65,13.30976457,-4.8,-2.455414908,0,6,3.691404152,0,1.283390225,90,H,H_3,3,13.30976457
3741,278,zhongxinghuoche.53,52.12263369,-8,4.630596131,0,9.6,8.322000283,0,1.035890091,90,H,H_2,2,52.12263369
3742,278,zhongxinghuoche.54,20.40975226,-8,-3.913914803,0,9.6,4.408085481,0,1.177671137,90,H,H_2,2,20.40975226
3743,279,dakeche.69,62.30111588,-1.6,0,0,11,13.06171595,0,1.728395886,90,H,H_4,4,62.30111588
3744,279,dakeche.70,24.13775514,-1.6,-7.138755634,0,11,5.922960321,0,1.405902044,90,H,H_4,4,24.13775514
3745,279,daxinghuoche.47,68.19858076,-11.2,4.354376413,0,13,10.27733673,0,1.015473563,90,H,H_1,1,68.19858076
3746,279,daxinghuoche.48,22.31806872,-11.2,-6.695562279,0,13,3.581774454,0,1.030063844,90,H,H_1,1,22.31806872
3747,279,tedaxinghuoche.30,44.34676177,-14.4,2.700772881,0,16,6.282547335,0,0.689402805,90,H,H_0,0,44.34676177
3748,279,xiaokeche.28,17.88736711,-14.4,-1.050678926,0,4,5.231868409,0,0.335924149,90,H,H_0,0,17.88736711
3749,279,xiaoxinghuoche.63,89.13366122,-4.8,7.433151338,0,6,12.66501975,0,1.236631983,90,H,H_3,3,89.13366122
